Variables=  "X" "U" "Rho" "P" "T" "N2" "H2" "O2" 
Zone T="1D-Reactive Shock Tube"
I=00000400, DATAPACKING=POINT 
-.267500E+01    0.301167E+04    0.947149E-03    0.213213E+07    0.784837E+03    0.730000E+00    -.143282E-21    0.270000E+00
-.262500E+01    0.301170E+04    0.947149E-03    0.213213E+07    0.784837E+03    0.730000E+00    0.479678E-22    0.270000E+00
-.257500E+01    0.301173E+04    0.947148E-03    0.213213E+07    0.784837E+03    0.730000E+00    0.722980E-21    0.270000E+00
-.252500E+01    0.301175E+04    0.947148E-03    0.213212E+07    0.784837E+03    0.730000E+00    0.135841E-20    0.270000E+00
-.247500E+01    0.301178E+04    0.947147E-03    0.213212E+07    0.784837E+03    0.730000E+00    -.112491E-21    0.270000E+00
-.242500E+01    0.301182E+04    0.947146E-03    0.213212E+07    0.784837E+03    0.730000E+00    -.592105E-20    0.270000E+00
-.237500E+01    0.301185E+04    0.947146E-03    0.213212E+07    0.784837E+03    0.730000E+00    -.124170E-19    0.270000E+00
-.232500E+01    0.301188E+04    0.947145E-03    0.213212E+07    0.784837E+03    0.730000E+00    -.284504E-20    0.270000E+00
-.227500E+01    0.301190E+04    0.947145E-03    0.213212E+07    0.784837E+03    0.730000E+00    0.441602E-19    0.270000E+00
-.222500E+01    0.301192E+04    0.947144E-03    0.213212E+07    0.784837E+03    0.730000E+00    0.108265E-18    0.270000E+00
-.217500E+01    0.301194E+04    0.947144E-03    0.213211E+07    0.784837E+03    0.730000E+00    0.645700E-19    0.270000E+00
-.212500E+01    0.301197E+04    0.947143E-03    0.213211E+07    0.784837E+03    0.730000E+00    -.267199E-18    0.270000E+00
-.207500E+01    0.301200E+04    0.947142E-03    0.213211E+07    0.784837E+03    0.730000E+00    -.812948E-18    0.270000E+00
-.202500E+01    0.301202E+04    0.947142E-03    0.213211E+07    0.784837E+03    0.730000E+00    -.706365E-18    0.270000E+00
-.197500E+01    0.301204E+04    0.947142E-03    0.213211E+07    0.784837E+03    0.730000E+00    0.260367E-17    0.270000E+00
-.192500E+01    0.301205E+04    0.947141E-03    0.213211E+07    0.784837E+03    0.730000E+00    0.157020E-16    0.270000E+00
-.187500E+01    0.301206E+04    0.947141E-03    0.213211E+07    0.784837E+03    0.730000E+00    0.561962E-16    0.270000E+00
-.182500E+01    0.301209E+04    0.947140E-03    0.213211E+07    0.784837E+03    0.730000E+00    0.172621E-15    0.270000E+00
-.177500E+01    0.301212E+04    0.947140E-03    0.213210E+07    0.784837E+03    0.730000E+00    0.498636E-15    0.270000E+00
-.172500E+01    0.301215E+04    0.947139E-03    0.213210E+07    0.784837E+03    0.730000E+00    0.139879E-14    0.270000E+00
-.167500E+01    0.301216E+04    0.947138E-03    0.213210E+07    0.784837E+03    0.730000E+00    0.385682E-14    0.270000E+00
-.162500E+01    0.301217E+04    0.947138E-03    0.213210E+07    0.784837E+03    0.730000E+00    0.104989E-13    0.270000E+00
-.157500E+01    0.301217E+04    0.947138E-03    0.213210E+07    0.784837E+03    0.730000E+00    0.282603E-13    0.270000E+00
-.152500E+01    0.301219E+04    0.947137E-03    0.213210E+07    0.784837E+03    0.730000E+00    0.752566E-13    0.270000E+00
-.147500E+01    0.301222E+04    0.947136E-03    0.213210E+07    0.784838E+03    0.730000E+00    0.198285E-12    0.270000E+00
-.142500E+01    0.301226E+04    0.947135E-03    0.213210E+07    0.784838E+03    0.730000E+00    0.516881E-12    0.270000E+00
-.137500E+01    0.301228E+04    0.947135E-03    0.213210E+07    0.784838E+03    0.730000E+00    0.133292E-11    0.270000E+00
-.132500E+01    0.301227E+04    0.947134E-03    0.213210E+07    0.784838E+03    0.730000E+00    0.339997E-11    0.270000E+00
-.127500E+01    0.301225E+04    0.947134E-03    0.213210E+07    0.784838E+03    0.730000E+00    0.857717E-11    0.270000E+00
-.122500E+01    0.301225E+04    0.947134E-03    0.213210E+07    0.784839E+03    0.730000E+00    0.213967E-10    0.270000E+00
-.117500E+01    0.301228E+04    0.947133E-03    0.213210E+07    0.784839E+03    0.730000E+00    0.527736E-10    0.270000E+00
-.112500E+01    0.301236E+04    0.947132E-03    0.213209E+07    0.784838E+03    0.730000E+00    0.128672E-09    0.270000E+00
-.107500E+01    0.301241E+04    0.947131E-03    0.213209E+07    0.784839E+03    0.730000E+00    0.310079E-09    0.270000E+00
-.102500E+01    0.301240E+04    0.947130E-03    0.213209E+07    0.784839E+03    0.730000E+00    0.738430E-09    0.270000E+00
-.975000E+00    0.301233E+04    0.947131E-03    0.213209E+07    0.784840E+03    0.730000E+00    0.173745E-08    0.270000E+00
-.925000E+00    0.301226E+04    0.947132E-03    0.213210E+07    0.784840E+03    0.730000E+00    0.403827E-08    0.270000E+00
-.875000E+00    0.301227E+04    0.947131E-03    0.213210E+07    0.784841E+03    0.730000E+00    0.926975E-08    0.270000E+00
-.825000E+00    0.301244E+04    0.947128E-03    0.213209E+07    0.784840E+03    0.730000E+00    0.210103E-07    0.270000E+00
-.775000E+00    0.301262E+04    0.947123E-03    0.213208E+07    0.784840E+03    0.730000E+00    0.470099E-07    0.270000E+00
-.725000E+00    0.301265E+04    0.947121E-03    0.213208E+07    0.784841E+03    0.730000E+00    0.103807E-06    0.270000E+00
-.675000E+00    0.301243E+04    0.947122E-03    0.213209E+07    0.784842E+03    0.730000E+00    0.226171E-06    0.270000E+00
-.625000E+00    0.301214E+04    0.947124E-03    0.213210E+07    0.784844E+03    0.730000E+00    0.486062E-06    0.269999E+00
